uid expr treatment rep update lineage_label
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72400 3.30538
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72500 3.30901
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72600 3.30803
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72700 3.30752
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72800 3.30447
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 72900 3.30701
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73000 3.31981
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73100 3.33092
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73200 3.32913
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73300 3.31845
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73400 3.32247
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73500 3.32628
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73600 3.33437
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73700 3.32453
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73800 3.32884
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 73900 3.31993
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74000 3.31397
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74100 3.3069
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74200 3.32322
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74300 3.32668
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74400 3.32108
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74500 3.32155
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74600 3.30889
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74700 3.29618
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74800 3.28199
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 74900 3.28442
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75000 3.29228
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75100 3.29378
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75200 3.29965
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75300 3.30299
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75400 3.28967
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75500 3.29731
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75600 3.28911
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75700 3.27086
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75800 3.27126
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 75900 3.26363
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76000 3.25538
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76100 3.26719
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76200 3.27127
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76300 3.27079
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76400 3.27201
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76500 3.25894
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76600 3.26905
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76700 3.26112
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76800 3.26917
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 76900 3.28181
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77000 3.26889
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77100 3.2558
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77200 3.27032
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77300 3.26619
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77400 3.27135
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77500 3.27351
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77600 3.28456
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77700 3.27248
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77800 3.27339
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 77900 3.27455
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78000 3.27028
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78100 3.25924
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78200 3.23561
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78300 3.2411
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78400 3.22559
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78500 3.22499
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78600 3.23212
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78700 3.23394
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78800 3.23358
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 78900 3.22795
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79000 3.24417
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79100 3.24297
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79200 3.24109
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79300 3.25229
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79400 3.24543
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79500 3.23665
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79600 3.2332
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79700 3.23253
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79800 3.24095
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 79900 3.24777
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80000 3.24146
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80100 3.24057
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80200 3.24845
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80300 3.24985
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80400 3.24433
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80500 3.25605
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80600 3.25695
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80700 3.26259
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80800 3.27205
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 80900 3.2633
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81000 3.28175
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81100 3.27171
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81200 3.27983
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81300 3.2924
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81400 3.29835
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81500 3.30403
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81600 3.29312
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81700 3.28772
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81800 3.28675
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 81900 3.29049
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82000 3.29272
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82100 3.2915
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82200 3.31263
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82300 3.31281
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82400 3.30616
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82500 3.31241
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82600 3.32954
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82700 3.31782
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82800 3.30216
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 82900 3.30793
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83000 3.30505
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83100 3.29054
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83200 3.30112
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83300 3.2972
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83400 3.30686
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83500 3.30561
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83600 3.30381
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83700 3.30419
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83800 3.32045
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 83900 3.32121
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84000 3.32129
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84100 3.34126
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84200 3.33911
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84300 3.352
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84400 3.33855
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84500 3.3438
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84600 3.33735
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84700 3.33936
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84800 3.34294
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 84900 3.34655
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85000 3.34853
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85100 3.33907
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85200 3.3465
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85300 3.34656
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85400 3.33897
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85500 3.3393
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85600 3.34258
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85700 3.35383
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85800 3.34736
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 85900 3.34238
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86000 3.36816
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86100 3.35864
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86200 3.3555
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86300 3.35979
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86400 3.37328
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86500 3.36783
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86600 3.36978
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86700 3.35877
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86800 3.36275
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 86900 3.37497
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87000 3.36439
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87100 3.35214
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87200 3.35713
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87300 3.3595
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87400 3.36228
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87500 3.3523
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87600 3.35707
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87700 3.34877
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87800 3.33808
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 87900 3.33643
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88000 3.32507
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88100 3.32062
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88200 3.30891
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88300 3.31473
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88400 3.30519
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88500 3.30175
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88600 3.3096
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88700 3.31749
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88800 3.31835
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 88900 3.30511
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89000 3.31193
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89100 3.32591
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89200 3.33244
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89300 3.34264
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89400 3.34348
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89500 3.33589
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89600 3.32453
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89700 3.34299
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89800 3.3298
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 89900 3.33554
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90000 3.33867
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90100 3.33237
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90200 3.31017
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90300 3.31502
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90400 3.3176
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90500 3.32341
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90600 3.32508
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90700 3.32655
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90800 3.31846
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 90900 3.31167
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91000 3.31573
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91100 3.33072
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91200 3.33299
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91300 3.3367
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91400 3.33264
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91500 3.32815
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91600 3.33437
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91700 3.32626
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91800 3.34216
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 91900 3.35024
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92000 3.32764
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92100 3.32995
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92200 3.33043
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92300 3.34986
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92400 3.34715
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92500 3.31981
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92600 3.32762
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92700 3.33354
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92800 3.3408
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 92900 3.32741
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93000 3.33347
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93100 3.33533
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93200 3.34259
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93300 3.34115
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93400 3.34131
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93500 3.35404
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93600 3.35042
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93700 3.3481
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93800 3.34325
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 93900 3.33168
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94000 3.34146
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94100 3.32688
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94200 3.33085
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94300 3.34302
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94400 3.33713
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94500 3.33148
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94600 3.32148
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94700 3.32556
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94800 3.30359
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 94900 3.30848
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95000 3.30764
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95100 3.33715
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95200 3.33839
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95300 3.34429
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95400 3.34395
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95500 3.34748
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95600 3.34716
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95700 3.35883
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95800 3.35578
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 95900 3.36806
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96000 3.36749
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96100 3.36553
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96200 3.36581
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96300 3.37306
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96400 3.3766
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96500 3.38788
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96600 3.39303
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96700 3.39104
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96800 3.37625
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 96900 3.38241
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97000 3.39584
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97100 3.38699
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97200 3.4027
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97300 3.38819
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97400 3.38549
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97500 3.38068
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97600 3.3816
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97700 3.38873
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97800 3.38204
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 97900 3.38341
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98000 3.38605
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98100 3.39632
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98200 3.40541
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98300 3.41442
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98400 3.41927
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98500 3.40519
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98600 3.40623
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98700 3.41302
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98800 3.39809
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 98900 3.39227
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99000 3.40275
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99100 3.40639
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99200 3.3978
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99300 3.39355
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99400 3.40512
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99500 3.39457
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99600 3.3912
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99700 3.38058
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99800 3.37853
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 99900 3.35778
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100000 3.36687
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100100 3.38174
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100200 3.36142
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100300 3.34098
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100400 3.34119
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100500 3.34279
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100600 3.35745
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100700 3.36175
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100800 3.3622
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 100900 3.37126
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101000 3.3789
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101100 3.37448
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101200 3.37902
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101300 3.3785
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101400 3.37373
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101500 3.37236
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101600 3.35897
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101700 3.35917
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101800 3.36119
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 101900 3.34833
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102000 3.34376
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102100 3.3575
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102200 3.34836
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102300 3.34197
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102400 3.33533
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102500 3.33097
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102600 3.32436
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102700 3.29985
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102800 3.29854
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 102900 3.29859
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103000 3.30796
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103100 3.29802
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103200 3.28216
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103300 3.2853
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103400 3.29145
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103500 3.29294
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103600 3.2877
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103700 3.28595
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103800 3.29715
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 103900 3.30322
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104000 3.30226
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104100 3.30492
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104200 3.29766
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104300 3.28816
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104400 3.29856
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104500 3.30074
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104600 3.29713
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104700 3.27979
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104800 3.28025
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 104900 3.28365
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105000 3.29094
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105100 3.29606
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105200 3.29975
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105300 3.28376
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105400 3.28245
task_6lin_5k-u-0002_79 task_6lin 5k-u-0002-long 79 105500 3.29817
